0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.93587,0.95634,0.98919,0.96865,0.93732,0.92803,0.93245,0.93985,0.98721,0.94463,0.9321,0.92613,0.92797,0.95819,0.96256,0.94362,0.98436,0.92712,0.94915,0.97779,0.95713,0.971,0.92987,0.92566,0.93166,0.92671,0.98126,0.9299,0.92737,1.0,0.93444,0.95797,0.9307,0.93959,0.93044,0.93614,0.93419,0.97633,0.97887,0.9487,0.94013,0.99159,0.96849,0.94759,0.99337,0.99265,0.97268,0.98339,0.96918,0.93347,0.98424,0.97549,0.94951,0.95684,0.98819,0.93416,0.94491,0.99613,0.93587,0.94354,0.96783,0.93232,0.97666,0.98297,0.93634,0.98158,0.9369,0.98785,0.99868,0.95399,0.96195,0.94436,0.933,0.98825,0.96413,0.96302,0.9287,0.98824,0.94654,0.94674
0.99995,0.94137,0.95221,0.98361,0.99594,0.90059,0.99787,0.99862,0.92611,0.99637,0.99798,0.98478,0.99831,0.95211,0.97643,0.99642,0.96328,0.99835,0.99428,0.93082,0.99197,0.98061,0.99863,0.99898,0.99943,0.99846,0.9662,0.99799,0.99819,0.93444,1.0,0.93486,0.99812,0.96552,0.99772,0.99802,0.9984,0.96695,0.9714,0.99126,0.99821,0.91089,0.95262,0.99497,0.93122,0.9262,0.94958,0.9574,0.96688,0.99884,0.95065,0.96218,0.99515,0.98723,0.90697,0.99902,0.9975,0.90937,0.99951,0.99833,0.96311,0.99588,0.97041,0.88543,0.99849,0.93708,0.99713,0.93436,0.93149,0.99238,0.98917,0.99663,0.99842,0.89195,0.96812,0.98476,0.99888,0.94304,0.99774,0.99657
0.93573,0.98545,0.95452,0.95067,0.94184,0.96996,0.94136,0.94437,0.97945,0.9543,0.93789,0.91582,0.93486,0.99664,0.97293,0.95309,0.98519,0.93376,0.94085,0.96941,0.95086,0.9658,0.93675,0.9293,0.93596,0.93346,0.97378,0.9329,0.93449,0.95797,0.93486,1.0,0.93789,0.97062,0.93474,0.94528,0.94212,0.96644,0.96084,0.9396,0.9447,0.94305,0.98902,0.94218,0.94104,0.94857,0.98193,0.97054,0.97031,0.94109,0.98184,0.97012,0.95677,0.97203,0.94622,0.93532,0.94148,0.94935,0.93967,0.94118,0.98615,0.92909,0.97372,0.93318,0.94494,0.98808,0.94822,0.95692,0.95343,0.94292,0.96495,0.93974,0.94003,0.92352,0.98686,0.9606,0.93545,0.97207,0.94447,0.95234
0.99815,0.94872,0.94916,0.97929,0.99494,0.90778,0.99768,0.99911,0.92501,0.99661,0.99616,0.98028,0.99768,0.95342,0.97629,0.99557,0.96178,0.99788,0.99133,0.92442,0.99111,0.9776,0.99793,0.99869,0.99891,0.99853,0.96298,0.99718,0.99775,0.9307,0.99812,0.93789,1.0,0.971,0.99666,0.99798,0.99792,0.96401,0.9678,0.98885,0.99714,0.90349,0.95368,0.99216,0.92737,0.92245,0.94645,0.95698,0.96297,0.99848,0.94753,0.96352,0.99426,0.98567,0.90434,0.99816,0.99485,0.90351,0.99916,0.996,0.96346,0.99388,0.96789,0.88135,0.99871,0.93702,0.99712,0.92717,0.92719,0.99017,0.98928,0.99405,0.9984,0.88878,0.9719,0.98079,0.99927,0.94223,0.99633,0.99492
0.966,0.97563,0.95966,0.9667,0.9612,0.95552,0.96629,0.97197,0.94539,0.97878,0.96301,0.94775,0.96327,0.97595,0.981,0.97326,0.97532,0.96284,0.95923,0.92808,0.96793,0.96633,0.96508,0.9619,0.96969,0.96321,0.96109,0.95992,0.96313,0.93959,0.96552,0.97062,0.971,1.0,0.96264,0.97082,0.96684,0.97249,0.95483,0.95951,0.96664,0.91222,0.96539,0.95976,0.9385,0.93159,0.95866,0.9681,0.96088,0.96833,0.9556,0.97481,0.97221,0.97144,0.92548,0.96543,0.96228,0.92171,0.96933,0.96438,0.96989,0.95936,0.96425,0.90417,0.9709,0.96716,0.97154,0.92646,0.93572,0.963,0.97611,0.96085,0.9666,0.90647,0.98916,0.96132,0.96721,0.96104,0.96767,0.97087
0.99782,0.93689,0.94888,0.98275,0.99866,0.89193,0.9951,0.99714,0.92218,0.99205,0.99759,0.98645,0.99614,0.95104,0.97937,0.99356,0.96004,0.99641,0.9934,0.93395,0.99171,0.98182,0.99636,0.9979,0.99699,0.997,0.96613,0.99878,0.99624,0.93044,0.99772,0.93474,0.99666,0.96264,1.0,0.995,0.99605,0.96818,0.97225,0.9917,0.99629,0.90883,0.95254,0.99426,0.92637,0.92103,0.95278,0.95586,0.9653,0.99623,0.95044,0.95992,0.99307,0.98842,0.90016,0.99823,0.99587,0.90524,0.99776,0.99669,0.96616,0.99668,0.97143,0.8754,0.99701,0.93162,0.99447,0.93536,0.92705,0.99145,0.98965,0.99552,0.99626,0.88506,0.96703,0.9844,0.99727,0.94016,0.99603,0.99416
0.99787,0.95297,0.94961,0.97947,0.99391,0.91934,0.99974,0.99852,0.93468,0.99843,0.99673,0.97747,0.99902,0.96056,0.97604,0.99832,0.96769,0.99882,0.99134,0.93309,0.99006,0.97964,0.99929,0.99761,0.99852,0.9986,0.96698,0.99629,0.99898,0.93614,0.99802,0.94528,0.99798,0.97082,0.995,1.0,0.99948,0.965,0.96964,0.98746,0.99841,0.912,0.95911,0.99257,0.92912,0.92729,0.95257,0.9581,0.97083,0.99978,0.9542,0.96248,0.99683,0.98891,0.90975,0.99729,0.99552,0.91132,0.99883,0.99627,0.96839,0.99107,0.97044,0.89117,0.99929,0.94572,0.99964,0.93474,0.93267,0.9892,0.98814,0.99411,0.99964,0.89328,0.97267,0.98437,0.99887,0.94394,0.99596,0.99711
0.99832,0.94914,0.9484,0.98032,0.99544,0.9135,0.99952,0.99844,0.93261,0.99743,0.99781,0.97984,0.99882,0.9581,0.97548,0.99843,0.96605,0.9987,0.99303,0.93367,0.99082,0.98058,0.99905,0.99804,0.99836,0.99864,0.96794,0.99697,0.99878,0.93419,0.9984,0.94212,0.99792,0.96684,0.99605,0.99948,1.0,0.96421,0.97062,0.98944,0.99903,0.91034,0.95769,0.99429,0.92725,0.92627,0.95195,0.95688,0.97087,0.99954,0.95371,0.96169,0.99711,0.98917,0.90699,0.9978,0.9967,0.90883,0.99884,0.99729,0.96721,0.99284,0.97097,0.88789,0.99923,0.94224,0.99913,0.93497,0.93128,0.99049,0.98818,0.99559,0.99964,0.89029,0.97044,0.98564,0.99879,0.94219,0.99663,0.99751
0.9679,0.95316,0.98832,0.99279,0.97131,0.9214,0.96151,0.96987,0.96669,0.9702,0.9677,0.96829,0.95972,0.9739,0.99451,0.97145,0.98929,0.95925,0.97377,0.97506,0.9795,0.99247,0.96165,0.96021,0.96539,0.9594,0.98988,0.96359,0.9593,0.97633,0.96695,0.96644,0.96401,0.97249,0.96818,0.965,0.96421,1.0,0.98869,0.97938,0.9692,0.96644,0.97318,0.97345,0.976,0.96666,0.98714,0.98357,0.9824,0.96397,0.98317,0.98232,0.97537,0.98061,0.9543,0.96786,0.97175,0.96683,0.96792,0.97191,0.9833,0.9703,0.98892,0.93372,0.96816,0.97283,0.96641,0.97911,0.97404,0.97636,0.98419,0.97181,0.96325,0.94323,0.98242,0.98492,0.96251,0.98091,0.9731,0.9737
0.97282,0.95223,0.98462,0.99281,0.97909,0.91644,0.96778,0.97472,0.97021,0.97311,0.97243,0.97103,0.96506,0.96912,0.9873,0.976,0.98764,0.96467,0.98603,0.98135,0.98975,0.99562,0.96641,0.96626,0.96738,0.96529,0.99625,0.96942,0.96463,0.97887,0.9714,0.96084,0.9678,0.95483,0.97225,0.96964,0.97062,0.98869,1.0,0.98735,0.97705,0.96639,0.97943,0.98486,0.97366,0.97399,0.98316,0.9862,0.98823,0.96919,0.98872,0.9833,0.98167,0.9868,0.95864,0.97336,0.98179,0.96541,0.97227,0.98048,0.98255,0.97679,0.99536,0.9403,0.97314,0.96665,0.97068,0.98359,0.97868,0.98757,0.98866,0.98253,0.96962,0.94678,0.97826,0.9932,0.96643,0.97931,0.98166,0.98045
0.99214,0.93817,0.96849,0.99389,0.99366,0.89905,0.9865,0.99137,0.94016,0.98716,0.99155,0.99132,0.98591,0.95506,0.9842,0.99107,0.97237,0.98597,0.99599,0.94937,0.99568,0.99047,0.98685,0.98919,0.989,0.987,0.9827,0.98922,0.9859,0.9487,0.99126,0.9396,0.98885,0.95951,0.9917,0.98746,0.98944,0.97938,0.98735,1.0,0.99369,0.92868,0.96304,0.99561,0.94898,0.94729,0.9605,0.96997,0.97667,0.98835,0.96488,0.97448,0.99334,0.98746,0.92625,0.99313,0.99513,0.92697,0.99119,0.99538,0.96852,0.9966,0.98485,0.90212,0.99121,0.94171,0.98751,0.95292,0.94939,0.99496,0.99082,0.99571,0.98866,0.90951,0.9718,0.99273,0.98833,0.95747,0.99512,0.99374
0.99844,0.94871,0.95473,0.98509,0.99675,0.91416,0.9981,0.99844,0.93805,0.99707,0.99751,0.98347,0.99718,0.96013,0.97949,0.99887,0.9704,0.997,0.99619,0.94078,0.99449,0.98492,0.99765,0.99724,0.99749,0.99721,0.97388,0.99624,0.99715,0.94013,0.99821,0.9447,0.99714,0.96664,0.99629,0.99841,0.99903,0.9692,0.97705,0.99369,1.0,0.91729,0.9627,0.99703,0.93386,0.93427,0.95646,0.96293,0.97552,0.9985,0.95989,0.96681,0.99872,0.99144,0.91462,0.99837,0.99864,0.91564,0.99863,0.999,0.97065,0.99532,0.97709,0.89506,0.99926,0.94514,0.99839,0.94189,0.93831,0.99409,0.99106,0.99797,0.99875,0.89761,0.97332,0.98976,0.99768,0.94782,0.99861,0.99914
0.91217,0.92835,0.97254,0.95402,0.91772,0.90246,0.90867,0.91553,0.97692,0.91857,0.91126,0.90887,0.90467,0.94234,0.94905,0.92117,0.97129,0.90345,0.92844,0.98124,0.93597,0.9599,0.9066,0.90067,0.90666,0.90216,0.96936,0.9078,0.90388,0.99159,0.91089,0.94305,0.90349,0.91222,0.90883,0.912,0.91034,0.96644,0.96639,0.92868,0.91729,1.0,0.9486,0.92786,0.98141,0.97689,0.9709,0.96249,0.96176,0.90922,0.97517,0.94863,0.92838,0.94011,0.96965,0.91102,0.92352,0.99597,0.91169,0.92141,0.95922,0.91049,0.96107,0.9686,0.91228,0.96767,0.91398,0.99338,0.98972,0.93192,0.94045,0.92294,0.90913,0.97527,0.94033,0.95031,0.90361,0.96824,0.92316,0.92438
0.954,0.979,0.96852,0.96802,0.96028,0.96264,0.95597,0.96083,0.98442,0.96679,0.95456,0.93892,0.95022,0.98983,0.97835,0.96715,0.98916,0.94939,0.96348,0.97514,0.97099,0.97885,0.95206,0.94773,0.95165,0.94981,0.98609,0.95038,0.94997,0.96849,0.95262,0.98902,0.95368,0.96539,0.95254,0.95911,0.95769,0.97318,0.97943,0.96304,0.9627,0.9486,1.0,0.96339,0.95441,0.96611,0.97999,0.98416,0.98015,0.95612,0.99167,0.98302,0.97175,0.98307,0.96061,0.95391,0.96202,0.95527,0.95647,0.96112,0.98694,0.95124,0.99066,0.94462,0.96055,0.98391,0.96184,0.9648,0.9667,0.96511,0.97953,0.96119,0.95587,0.93665,0.99015,0.97719,0.95132,0.98007,0.96452,0.96973
0.99565,0.94295,0.96079,0.98931,0.9969,0.90492,0.99212,0.99501,0.94161,0.99212,0.99388,0.98436,0.99102,0.95671,0.98197,0.99473,0.97186,0.99087,0.99977,0.95182,0.99751,0.9896,0.99164,0.99249,0.99224,0.99134,0.97956,0.9926,0.99082,0.94759,0.99497,0.94218,0.99216,0.95976,0.99426,0.99257,0.99429,0.97345,0.98486,0.99561,0.99703,0.92786,0.96339,1.0,0.94094,0.9418,0.96224,0.96918,0.97935,0.99304,0.96685,0.96988,0.99618,0.99211,0.92073,0.99525,0.99938,0.92435,0.99459,0.99888,0.97265,0.99545,0.98268,0.90113,0.99487,0.9452,0.99265,0.95287,0.9466,0.99861,0.99323,0.99972,0.99368,0.90665,0.97186,0.99279,0.99202,0.95238,0.99854,0.99714
0.93281,0.94424,0.99532,0.96972,0.93008,0.90835,0.92455,0.93486,0.97047,0.93878,0.9263,0.92937,0.92125,0.94321,0.95775,0.93662,0.97542,0.92083,0.94366,0.95963,0.95256,0.96363,0.92349,0.92207,0.92916,0.92123,0.97446,0.92466,0.9208,0.99337,0.93122,0.94104,0.92737,0.9385,0.92637,0.92912,0.92725,0.976,0.97366,0.94898,0.93386,0.98141,0.95441,0.94094,1.0,0.99184,0.95717,0.98142,0.95497,0.9274,0.96927,0.97781,0.94154,0.94513,0.98827,0.93061,0.93887,0.99031,0.9318,0.93882,0.95045,0.93218,0.9691,0.97683,0.93056,0.96745,0.92852,0.97488,0.99427,0.95005,0.95636,0.93886,0.92595,0.98868,0.95814,0.95431,0.9244,0.98899,0.94209,0.93981
0.92821,0.95179,0.98958,0.9635,0.92785,0.92691,0.92279,0.93135,0.98331,0.93764,0.92253,0.92239,0.91725,0.94807,0.95198,0.93802,0.97801,0.91653,0.94441,0.96581,0.95233,0.9616,0.91961,0.91716,0.92336,0.91696,0.97858,0.91908,0.91694,0.99265,0.9262,0.94857,0.92245,0.93159,0.92103,0.92729,0.92627,0.96666,0.97399,0.94729,0.93427,0.97689,0.96611,0.9418,0.99184,1.0,0.9564,0.98489,0.96064,0.92457,0.97735,0.98004,0.94363,0.94753,0.99628,0.92642,0.93862,0.98721,0.92746,0.93765,0.95368,0.92739,0.97414,0.98962,0.92888,0.97405,0.92778,0.97413,0.99643,0.9501,0.95449,0.93875,0.92405,0.99057,0.95902,0.95554,0.91974,0.98964,0.94102,0.942
0.95041,0.95747,0.96853,0.97564,0.96104,0.93261,0.95012,0.95506,0.97689,0.95716,0.95488,0.94521,0.94636,0.98542,0.98716,0.96032,0.98901,0.94531,0.9612,0.99177,0.96728,0.98789,0.94798,0.94267,0.9468,0.94452,0.98822,0.94939,0.94563,0.97268,0.94958,0.98193,0.94645,0.95866,0.95278,0.95257,0.95195,0.98714,0.98316,0.9605,0.95646,0.9709,0.97999,0.96224,0.95717,0.9564,1.0,0.97341,0.98741,0.95034,0.99188,0.96724,0.96613,0.98057,0.94403,0.95122,0.95907,0.96665,0.95173,0.95751,0.99378,0.95043,0.98516,0.93041,0.95428,0.98016,0.95558,0.98726,0.96812,0.96223,0.97504,0.95856,0.95042,0.9316,0.9777,0.98121,0.94587,0.97091,0.95855,0.96233
0.95927,0.97256,0.99103,0.97926,0.96089,0.9409,0.95364,0.96339,0.97867,0.96749,0.95237,0.94539,0.94902,0.971,0.98111,0.96581,0.98773,0.94868,0.97073,0.9709,0.97839,0.98044,0.95115,0.95048,0.95585,0.94998,0.98773,0.95187,0.94895,0.98339,0.9574,0.97054,0.95698,0.9681,0.95586,0.9581,0.95688,0.98357,0.9862,0.96997,0.96293,0.96249,0.98416,0.96918,0.98142,0.98489,0.97341,1.0,0.97424,0.95593,0.98697,0.99569,0.96953,0.97734,0.97922,0.9572,0.96629,0.97121,0.95937,0.96602,0.97794,0.95781,0.99031,0.96209,0.96127,0.97941,0.95883,0.9706,0.98418,0.97658,0.98394,0.96703,0.95549,0.96779,0.98777,0.97384,0.9531,0.99327,0.9698,0.96919
0.96778,0.95535,0.96884,0.9849,0.97304,0.94381,0.96881,0.97112,0.9764,0.97413,0.97145,0.96104,0.96447,0.9786,0.98509,0.97903,0.99126,0.96314,0.97863,0.98165,0.98119,0.99286,0.96603,0.9606,0.9641,0.96206,0.99197,0.96305,0.96377,0.96918,0.96688,0.97031,0.96297,0.96088,0.9653,0.97083,0.97087,0.9824,0.98823,0.97667,0.97552,0.96176,0.98015,0.97935,0.95497,0.96064,0.98741,0.97424,1.0,0.96839,0.98977,0.96954,0.98335,0.98637,0.94387,0.96866,0.97704,0.95785,0.96867,0.97529,0.98904,0.96691,0.98814,0.93484,0.97155,0.97619,0.97412,0.98045,0.96893,0.97801,0.98004,0.97644,0.9694,0.929,0.97699,0.9932,0.96329,0.96401,0.97547,0.98077
0.99867,0.94875,0.94827,0.97964,0.99486,0.9123,0.99974,0.99882,0.93006,0.99777,0.99753,0.97972,0.99951,0.95723,0.97515,0.99771,0.96487,0.99942,0.99194,0.93068,0.99029,0.97909,0.9997,0.9987,0.9991,0.99931,0.96546,0.99748,0.99946,0.93347,0.99884,0.94109,0.99848,0.96833,0.99623,0.99978,0.99954,0.96397,0.96919,0.98835,0.9985,0.90922,0.95612,0.99304,0.9274,0.92457,0.95034,0.95593,0.96839,1.0,0.95148,0.96087,0.99621,0.98802,0.90629,0.99816,0.99605,0.90811,0.99935,0.99685,0.96581,0.99274,0.9693,0.88648,0.99936,0.9412,0.99916,0.93272,0.92996,0.98962,0.98794,0.99472,0.99976,0.88994,0.97031,0.98391,0.99946,0.94176,0.99638,0.9968
0.95206,0.9665,0.97853,0.97694,0.95993,0.94795,0.95123,0.95712,0.99076,0.96111,0.95293,0.94239,0.94592,0.98387,0.98174,0.96371,0.99359,0.9448,0.96697,0.99274,0.97289,0.98738,0.94784,0.94304,0.94729,0.94448,0.99369,0.94774,0.94529,0.98424,0.95065,0.98184,0.94753,0.9556,0.95044,0.9542,0.95371,0.98317,0.98872,0.96488,0.95989,0.97517,0.99167,0.96685,0.96927,0.97735,0.99188,0.98697,0.98977,0.95148,1.0,0.98028,0.9697,0.98124,0.96787,0.95185,0.9633,0.9762,0.95287,0.96128,0.99037,0.951,0.99371,0.95737,0.95586,0.9872,0.95702,0.98797,0.98289,0.96892,0.97884,0.96301,0.95178,0.95364,0.98222,0.98307,0.94603,0.98291,0.96353,0.9674
0.96394,0.97648,0.99032,0.98106,0.96332,0.94246,0.95812,0.96779,0.97246,0.97206,0.95821,0.95409,0.95388,0.97276,0.98125,0.96973,0.9867,0.95383,0.97164,0.95899,0.97968,0.97935,0.95595,0.95649,0.96187,0.95546,0.98659,0.95647,0.95383,0.97549,0.96218,0.97012,0.96352,0.97481,0.95992,0.96248,0.96169,0.98232,0.9833,0.97448,0.96681,0.94863,0.98302,0.96988,0.97781,0.98004,0.96724,0.99569,0.96954,0.96087,0.98028,1.0,0.97261,0.97615,0.97432,0.96249,0.96835,0.96073,0.96423,0.96899,0.9723,0.96375,0.98843,0.95384,0.96537,0.97633,0.96218,0.95922,0.97668,0.97672,0.98473,0.96883,0.95971,0.95793,0.9905,0.97395,0.95887,0.99376,0.9727,0.97233
0.99553,0.95725,0.9612,0.98789,0.99497,0.92807,0.99591,0.99658,0.95094,0.99691,0.99534,0.98187,0.99402,0.97023,0.98457,0.99902,0.97959,0.9936,0.99534,0.95158,0.995,0.9892,0.99479,0.99319,0.99451,0.9936,0.98126,0.99268,0.99394,0.94951,0.99515,0.95677,0.99426,0.97221,0.99307,0.99683,0.99711,0.97537,0.98167,0.99334,0.99872,0.92838,0.97175,0.99618,0.94154,0.94363,0.96613,0.96953,0.98335,0.99621,0.9697,0.97261,1.0,0.99416,0.92511,0.9958,0.99731,0.92733,0.99612,0.99742,0.97859,0.99274,0.98323,0.9077,0.99755,0.95705,0.99741,0.9516,0.94785,0.99363,0.99279,0.99652,0.99645,0.90774,0.98008,0.99319,0.99446,0.95611,0.99733,0.99932
0.98782,0.96405,0.96411,0.98569,0.9921,0.93072,0.98773,0.98968,0.96038,0.9905,0.98843,0.97275,0.98531,0.98126,0.99031,0.99237,0.98427,0.98488,0.99114,0.96889,0.99214,0.99241,0.9862,0.98415,0.9855,0.98503,0.98658,0.98642,0.98512,0.95684,0.98723,0.97203,0.98567,0.97144,0.98842,0.98891,0.98917,0.98061,0.9868,0.98746,0.99144,0.94011,0.98307,0.99211,0.94513,0.94753,0.98057,0.97734,0.98637,0.98802,0.98124,0.97615,0.99416,1.0,0.93224,0.98712,0.99172,0.93819,0.98836,0.99131,0.98983,0.98499,0.98989,0.91293,0.99041,0.9662,0.99029,0.96372,0.95371,0.99034,0.99515,0.99125,0.98808,0.91389,0.98629,0.99371,0.98549,0.96495,0.99186,0.99353
0.90903,0.95307,0.98326,0.94595,0.90612,0.93036,0.90433,0.91344,0.98009,0.92297,0.90134,0.89835,0.89812,0.9418,0.93767,0.92014,0.96925,0.8974,0.92382,0.95312,0.934,0.94398,0.90068,0.89726,0.90516,0.89781,0.96457,0.89864,0.89777,0.98819,0.90697,0.94622,0.90434,0.92548,0.90016,0.90975,0.90699,0.9543,0.95864,0.92625,0.91462,0.96965,0.96061,0.92073,0.98827,0.99628,0.94403,0.97922,0.94387,0.90629,0.96787,0.97432,0.92511,0.93224,1.0,0.90593,0.9183,0.98478,0.90886,0.91774,0.94126,0.90508,0.96153,0.99386,0.91035,0.9728,0.90994,0.96101,0.99125,0.93109,0.94002,0.91794,0.90492,0.99313,0.95259,0.93628,0.90085,0.98865,0.92245,0.9238
0.99914,0.94088,0.95207,0.98465,0.99723,0.90122,0.99723,0.99883,0.92684,0.99497,0.99834,0.98761,0.99775,0.9524,0.97821,0.996,0.9638,0.99781,0.99465,0.93229,0.9935,0.98221,0.99806,0.99896,0.99866,0.9982,0.96785,0.9984,0.99776,0.93416,0.99902,0.93532,0.99816,0.96543,0.99823,0.99729,0.9978,0.96786,0.97336,0.99313,0.99837,0.91102,0.95391,0.99525,0.93061,0.92642,0.95122,0.9572,0.96866,0.99816,0.95185,0.96249,0.9958,0.98712,0.90593,1.0,0.99738,0.90883,0.99932,0.99815,0.96524,0.99743,0.97191,0.88373,0.99852,0.9359,0.99667,0.9357,0.93151,0.99274,0.98959,0.99673,0.99821,0.8907,0.96862,0.98611,0.99859,0.94239,0.9978,0.99646
0.99794,0.94372,0.95892,0.98839,0.99726,0.90607,0.99516,0.99703,0.93871,0.99488,0.99618,0.98519,0.99442,0.95714,0.98052,0.99657,0.97081,0.99427,0.99911,0.9463,0.99675,0.98757,0.99496,0.99537,0.99538,0.99453,0.97666,0.995,0.99421,0.94491,0.9975,0.94148,0.99485,0.96228,0.99587,0.99552,0.9967,0.97175,0.98179,0.99513,0.99864,0.92352,0.96202,0.99938,0.93887,0.93862,0.95907,0.96629,0.97704,0.99605,0.9633,0.96835,0.99731,0.99172,0.9183,0.99738,1.0,0.92098,0.99708,0.99983,0.97049,0.99629,0.98014,0.89873,0.99704,0.94444,0.99533,0.94802,0.94336,0.9976,0.99284,0.99982,0.99628,0.90346,0.97177,0.99171,0.99506,0.9505,0.99944,0.99835
0.91082,0.94092,0.9813,0.95344,0.91283,0.91659,0.90701,0.9146,0.98238,0.9208,0.90767,0.90399,0.90218,0.94743,0.94782,0.92087,0.97489,0.90102,0.92586,0.9755,0.93497,0.95649,0.90444,0.89855,0.90623,0.90007,0.97042,0.90429,0.90145,0.99613,0.90937,0.94935,0.90351,0.92171,0.90524,0.91132,0.90883,0.96683,0.96541,0.92697,0.91564,0.99597,0.95527,0.92435,0.99031,0.98721,0.96665,0.97121,0.95785,0.90811,0.9762,0.96073,0.92733,0.93819,0.98478,0.90883,0.92098,1.0,0.91053,0.91947,0.95583,0.90729,0.96279,0.98264,0.91107,0.9754,0.91248,0.98695,0.9952,0.93104,0.94155,0.92022,0.90721,0.98746,0.94801,0.94654,0.90222,0.98033,0.92238,0.92379
0.99953,0.94698,0.95283,0.98321,0.99639,0.90801,0.9986,0.99964,0.92972,0.99725,0.99796,0.98351,0.99874,0.95576,0.97843,0.99711,0.96558,0.99878,0.99379,0.93203,0.99286,0.98152,0.99905,0.99922,0.99957,0.99906,0.96736,0.99828,0.99871,0.93587,0.99951,0.93967,0.99916,0.96933,0.99776,0.99883,0.99884,0.96792,0.97227,0.99119,0.99863,0.91169,0.95647,0.99459,0.9318,0.92746,0.95173,0.95937,0.96867,0.99935,0.95287,0.96423,0.99612,0.98836,0.90886,0.99932,0.99708,0.91053,1.0,0.99797,0.96658,0.9955,0.97177,0.88733,0.99941,0.94037,0.99826,0.93497,0.93272,0.99218,0.99042,0.99617,0.9992,0.89346,0.97188,0.98518,0.99952,0.94487,0.99784,0.99697
0.99874,0.94443,0.95916,0.98834,0.99733,0.90597,0.99581,0.99776,0.93698,0.99565,0.99674,0.98622,0.99527,0.95684,0.98078,0.99706,0.97024,0.99519,0.99859,0.94339,0.99651,0.98669,0.99582,0.99646,0.99666,0.99554,0.97555,0.99582,0.99513,0.94354,0.99833,0.94118,0.996,0.96438,0.99669,0.99627,0.99729,0.97191,0.98048,0.99538,0.999,0.92141,0.96112,0.99888,0.93882,0.93765,0.95751,0.96602,0.97529,0.99685,0.96128,0.96899,0.99742,0.99131,0.91774,0.99815,0.99983,0.91947,0.99797,1.0,0.96946,0.99705,0.97914,0.89731,0.9978,0.94361,0.99591,0.94556,0.94199,0.99716,0.99278,0.9996,0.99691,0.90254,0.97233,0.99067,0.99619,0.95072,0.99964,0.99852
0.96391,0.97094,0.96465,0.97614,0.97324,0.94718,0.96624,0.97021,0.9773,0.972,0.96721,0.95139,0.96234,0.98887,0.99084,0.97419,0.98989,0.9615,0.97101,0.98341,0.97743,0.98913,0.96368,0.95893,0.96207,0.9613,0.98705,0.96406,0.96206,0.96783,0.96311,0.98615,0.96346,0.96989,0.96616,0.96839,0.96721,0.9833,0.98255,0.96852,0.97065,0.95922,0.98694,0.97265,0.95045,0.95368,0.99378,0.97794,0.98904,0.96581,0.99037,0.9723,0.97859,0.98983,0.94126,0.96524,0.97049,0.95583,0.96658,0.96946,1.0,0.96149,0.98775,0.92696,0.96996,0.98084,0.97168,0.9772,0.96358,0.97184,0.98436,0.9698,0.96655,0.92718,0.98706,0.98474,0.96235,0.96912,0.97121,0.97509
0.99642,0.93057,0.95461,0.98799,0.99652,0.88681,0.99077,0.99502,0.92193,0.98931,0.99542,0.99371,0.99168,0.94636,0.97974,0.99166,0.96137,0.992,0.99546,0.93355,0.99412,0.98364,0.99221,0.99536,0.99442,0.99299,0.97008,0.99492,0.99172,0.93232,0.99588,0.92909,0.99388,0.95936,0.99668,0.99107,0.99284,0.9703,0.97679,0.9966,0.99532,0.91049,0.95124,0.99545,0.93218,0.92739,0.95043,0.95781,0.96691,0.99274,0.951,0.96375,0.99274,0.98499,0.90508,0.99743,0.99629,0.90729,0.9955,0.99705,0.96149,1.0,0.97434,0.87922,0.99441,0.92833,0.99047,0.937,0.93116,0.9938,0.98883,0.99654,0.99272,0.8889,0.96555,0.98669,0.99389,0.94299,0.99652,0.99388
0.97181,0.96321,0.98316,0.98975,0.9781,0.9352,0.96778,0.97482,0.97753,0.97574,0.97144,0.96766,0.96423,0.97981,0.99017,0.97824,0.99156,0.96373,0.98339,0.98251,0.98777,0.9942,0.96597,0.96483,0.96738,0.96435,0.99671,0.96771,0.96392,0.97666,0.97041,0.97372,0.96789,0.96425,0.97143,0.97044,0.97097,0.98892,0.99536,0.98485,0.97709,0.96107,0.99066,0.98268,0.9691,0.97414,0.98516,0.99031,0.98814,0.9693,0.99371,0.98843,0.98323,0.98989,0.96153,0.97191,0.98014,0.96279,0.97177,0.97914,0.98775,0.97434,1.0,0.94234,0.97379,0.97548,0.97214,0.97885,0.97632,0.98476,0.99083,0.98038,0.96919,0.9439,0.98708,0.99153,0.96617,0.98327,0.98091,0.98253
